date,price
28-01-2016 02:10,17.76502233
28-01-2016 03:10,19.49947892
28-01-2016 04:10,21.85862492
28-01-2016 05:10,22.72250258
28-01-2016 06:10,28.24453892
28-01-2016 07:10,26.66715483
28-01-2016 08:10,20.39765817
28-01-2016 09:10,17.39079375
28-01-2016 10:10,14.29372292
28-01-2016 11:10,15.03430767
28-01-2016 12:10,20.492471
28-01-2016 13:10,16.1262245
28-01-2016 14:30,15.69480033
28-01-2016 15:30,11.03139133
28-01-2016 16:30,20.02950108
28-01-2016 17:30,24.77445492
28-01-2016 18:30,23.81678567
28-01-2016 19:30,27.37912058
28-01-2016 20:30,24.71602275
28-01-2016 21:30,22.14380708
28-01-2016 22:30,20.35526633
28-01-2016 23:30,21.01914283
29-01-2016 00:30,21.21951292
29-01-2016 01:30,21.36882917
29-01-2016 02:30,22.16881458
29-01-2016 03:30,21.7152385
29-01-2016 04:30,23.12551017
29-01-2016 05:30,19.17168075
29-01-2016 06:30,21.63626125
29-01-2016 07:30,21.75654992
29-01-2016 08:30,23.22589342
29-01-2016 09:30,21.01762675
29-01-2016 10:30,17.87500133
29-01-2016 11:30,21.17571017
29-01-2016 12:30,21.033467
29-01-2016 13:30,22.77829733
29-01-2016 14:40,20.88058217
29-01-2016 15:40,16.8838855
29-01-2016 16:40,20.696367
29-01-2016 17:40,22.73301083
29-01-2016 18:40,20.98251617
29-01-2016 19:40,19.15007833
29-01-2016 20:40,19.64388233
29-01-2016 21:40,21.728773
29-01-2016 22:40,21.52511683
29-01-2016 23:40,21.65166408
30-01-2016 00:40,20.69516042
30-01-2016 01:40,20.34929467
30-01-2016 02:40,15.858974
30-01-2016 03:40,16.89646217
30-01-2016 04:40,21.95799333
30-01-2016 05:40,21.07840808
30-01-2016 06:40,22.46281392
30-01-2016 07:40,22.66596017
30-01-2016 08:40,18.4833525
30-01-2016 09:40,18.514864
30-01-2016 10:40,2.449876917
30-01-2016 11:40,-3.86131175
30-01-2016 12:40,-8.03746825
30-01-2016 13:40,1.49462975
30-01-2016 14:40,11.4087915
30-01-2016 15:40,15.0165605
30-01-2016 16:40,22.20555883
30-01-2016 17:40,42.88721942
30-01-2016 18:40,21.09190108
30-01-2016 19:40,20.42345667
30-01-2016 20:40,20.22614217
30-01-2016 21:40,26.26697733
30-01-2016 22:40,22.53546
30-01-2016 23:40,22.49626925
31-01-2016 00:40,23.89012683
31-01-2016 01:40,22.30767908
31-01-2016 02:40,22.87594408
31-01-2016 03:40,23.59169767
31-01-2016 04:40,23.10605775
31-01-2016 05:40,22.407484
31-01-2016 06:40,25.66938158
31-01-2016 07:40,21.38867975
31-01-2016 08:40,20.5646315
31-01-2016 09:40,19.39218117
31-01-2016 10:40,17.887523
31-01-2016 11:40,647.0432136
31-01-2016 12:40,143.8375248
31-01-2016 13:40,20.118003
31-01-2016 14:40,181.6664021
31-01-2016 15:40,24.981532
31-01-2016 16:40,72.33145367
31-01-2016 17:40,40.22903625
31-01-2016 18:40,33.94927708
31-01-2016 19:40,28.1604315
31-01-2016 20:40,24.94749217
31-01-2016 21:40,117.9719608
31-01-2016 22:40,25.64175608
31-01-2016 23:40,34.39116375
01-02-2016 00:40,207.9974732
01-02-2016 01:40,27.11503025
01-02-2016 02:40,33.5447335
01-02-2016 03:40,31.7751355
01-02-2016 04:40,36.62214025
01-02-2016 05:40,150.138132
01-02-2016 06:40,37.21428333
01-02-2016 07:40,24.46297658
01-02-2016 08:40,18.1574755
01-02-2016 09:40,14.14992208
01-02-2016 10:40,18.86411842
01-02-2016 11:40,16.1394165
01-02-2016 12:40,13.54957683
01-02-2016 13:40,13.80112217
01-02-2016 14:40,10.46673308
01-02-2016 15:40,-3.198441417
01-02-2016 16:40,21.48588925
01-02-2016 17:40,33.71921708
01-02-2016 18:40,71.27970825
01-02-2016 19:40,35.33792075
01-02-2016 20:40,195.8938877
01-02-2016 21:40,27.85494775
01-02-2016 22:40,25.84236808
01-02-2016 23:40,24.44028633
02-02-2016 00:40,23.53897467
02-02-2016 01:40,22.27990325
02-02-2016 02:40,23.3137715
02-02-2016 03:40,25.51830558
02-02-2016 04:40,31.32226842
02-02-2016 05:40,33.33217533
02-02-2016 06:40,31.846011
02-02-2016 07:40,31.86842992
02-02-2016 08:40,26.11958692
02-02-2016 09:40,25.67573217
02-02-2016 10:40,23.03415308
02-02-2016 11:40,22.81476908
02-02-2016 12:40,21.8737045
02-02-2016 13:40,22.3454715
02-02-2016 14:40,14.52475367
02-02-2016 15:40,23.82884325
02-02-2016 16:40,26.95070842
02-02-2016 17:40,122.4110449
02-02-2016 18:40,35.21244217
02-02-2016 19:40,35.66482967
02-02-2016 20:40,31.42090192
02-02-2016 21:40,27.10076033
02-02-2016 22:40,26.36749075
02-02-2016 23:40,23.083193
03-02-2016 00:40,21.11621567
03-02-2016 01:40,21.75352817
03-02-2016 02:40,21.647248
03-02-2016 03:40,21.82434775
03-02-2016 04:40,23.97680408
03-02-2016 05:40,23.07032633
03-02-2016 06:40,27.69653125
03-02-2016 07:40,24.34906167
03-02-2016 08:40,22.9902545
03-02-2016 09:40,22.38982683
03-02-2016 10:40,19.92341333
03-02-2016 11:40,18.39992383
03-02-2016 12:40,18.32188692
03-02-2016 13:40,17.25504108
03-02-2016 14:40,13.42869833
03-02-2016 15:40,17.66514617
03-02-2016 16:40,25.13871842
03-02-2016 17:40,28.39590983
03-02-2016 18:40,24.48498842
03-02-2016 19:40,22.81369442
03-02-2016 20:40,22.64190467
03-02-2016 21:40,21.70907267
03-02-2016 22:40,20.35613208
03-02-2016 23:40,20.80261217
04-02-2016 00:40,21.42885667
04-02-2016 01:40,21.34698575
04-02-2016 02:40,21.8635745
04-02-2016 03:40,22.13767433
